Fylke,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,Ukjent,rep_date,sequence_id,delta0,delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8
Vestfold og Telemark,9,18,83,70,66,79,34,35,19,0,2020-09-28,110,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Vestfold og Telemark,9,18,84,70,66,80,34,35,19,0,2020-09-29,111,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Vestfold og Telemark,9,19,86,74,67,82,34,36,19,0,2020-09-30,112,0.0,1.0,2.0,4.0,1.0,2.0,0.0,1.0,0.0
Vestfold og Telemark,9,19,89,74,68,83,35,36,19,0,2020-10-01,113,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
Vestfold og Telemark,9,19,90,74,69,83,35,36,19,0,2020-10-02,114,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Vestfold og Telemark,9,19,92,75,70,83,37,37,19,0,2020-10-03,115,0.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0
Vestfold og Telemark,9,19,92,76,70,83,37,37,19,0,2020-10-04,116,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Vestfold og Telemark,9,19,92,77,70,83,37,38,19,0,2020-10-05,117,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Vestfold og Telemark,9,20,92,78,70,83,37,38,19,0,2020-10-06,118,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Vestfold og Telemark,9,20,93,81,71,85,37,38,19,0,2020-10-07,119,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0
Vestfold og Telemark,9,22,100,83,73,87,37,38,20,0,2020-10-08,120,0.0,2.0,7.0,2.0,2.0,2.0,0.0,0.0,1.0
Vestfold og Telemark,9,22,103,84,75,87,37,39,20,0,2020-10-09,121,0.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0
Vestfold og Telemark,9,23,104,84,78,87,37,39,20,0,2020-10-10,122,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
Vestfold og Telemark,9,23,104,84,80,89,37,39,20,0,2020-10-11,123,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
Vestfold og Telemark,9,25,110,90,80,91,38,39,20,0,2020-10-15,124,0.0,2.0,6.0,6.0,0.0,2.0,1.0,0.0,0.0
Vestfold og Telemark,9,26,113,91,82,92,39,40,20,0,2020-10-16,125,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0
Vestfold og Telemark,10,26,115,92,83,92,39,42,20,0,2020-10-17,126,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0
Vestfold og Telemark,10,26,116,93,83,92,39,42,20,0,2020-10-18,127,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Vestfold og Telemark,10,27,116,93,84,92,39,42,20,0,2020-10-19,128,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Vestfold og Telemark,10,27,116,93,84,94,40,43,20,0,2020-10-20,129,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
Vestfold og Telemark,10,27,120,93,84,97,41,43,20,0,2020-10-21,130,0.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0
Vestfold og Telemark,10,27,122,97,85,98,41,43,20,0,2020-10-22,131,0.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0
Vestfold og Telemark,10,27,123,96,86,99,42,43,20,0,2020-10-23,132,0.0,0.0,1.0,-1.0,1.0,1.0,1.0,0.0,0.0
Vestfold og Telemark,11,27,123,96,87,101,44,43,20,0,2020-10-24,133,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
Vestfold og Telemark,11,29,127,96,88,101,44,43,20,0,2020-10-25,134,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
Vestfold og Telemark,12,30,129,98,90,103,45,43,20,0,2020-10-27,135,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0
Vestland,7,33,153,143,143,174,112,62,52,0,2020-05-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,33,153,143,143,174,112,62,52,0,2020-05-16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,33,153,143,143,174,112,62,52,0,2020-05-18,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,33,154,143,143,174,112,62,52,0,2020-05-19,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,33,154,144,143,174,112,62,52,0,2020-05-20,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,34,154,144,143,174,112,62,52,0,2020-05-22,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,34,154,144,143,174,112,62,52,0,2020-05-24,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,34,154,144,143,174,112,62,52,0,2020-05-25,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,34,154,144,143,174,112,62,52,0,2020-05-26,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,35,154,144,143,174,112,62,52,0,2020-05-27,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,35,154,144,143,174,112,62,52,0,2020-05-28,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,35,154,144,143,174,112,62,52,0,2020-05-29,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,35,154,144,143,174,112,62,52,0,2020-05-30,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,35,154,144,143,174,112,62,52,0,2020-06-01,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,35,154,144,143,174,112,62,52,0,2020-06-02,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,35,153,144,143,174,112,62,52,0,2020-06-03,15,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,35,154,145,143,174,112,62,52,0,2020-06-04,16,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,34,153,145,143,173,112,62,52,0,2020-06-05,17,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0
Vestland,7,34,153,145,143,173,112,62,52,0,2020-06-07,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,34,153,145,143,173,112,62,52,0,2020-06-08,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,34,153,145,143,173,112,62,52,0,2020-06-09,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,34,153,147,144,173,112,62,52,0,2020-06-10,21,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
Vestland,7,34,153,147,144,173,112,62,52,0,2020-06-11,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,34,153,147,144,175,112,62,52,0,2020-06-12,23,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Vestland,7,34,153,147,144,173,112,62,52,0,2020-06-14,24,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0
Vestland,7,34,153,147,144,173,112,62,52,0,2020-06-15,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,34,153,147,144,173,112,62,52,0,2020-06-16,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,34,153,147,144,173,112,62,52,0,2020-06-17,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,34,153,147,145,173,112,62,52,0,2020-06-18,28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Vestland,7,34,153,147,145,173,112,62,52,0,2020-06-19,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,34,154,147,145,173,112,62,52,0,2020-06-20,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,34,154,147,145,173,112,62,52,0,2020-06-21,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,34,154,147,145,173,112,62,52,0,2020-06-22,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,34,154,148,145,173,112,62,52,0,2020-06-23,33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,35,154,148,146,173,112,62,52,0,2020-06-24,34,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Vestland,7,35,154,148,146,173,112,62,52,0,2020-06-25,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,35,154,148,146,173,112,62,52,0,2020-06-27,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,35,154,148,146,173,112,62,52,0,2020-06-28,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,35,154,148,146,173,112,62,52,0,2020-06-29,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,35,155,148,147,173,112,62,52,0,2020-06-30,39,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Vestland,7,35,155,148,147,173,112,63,52,0,2020-07-02,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Vestland,7,35,156,148,147,173,112,63,52,0,2020-07-03,41,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,35,156,148,147,173,112,63,52,0,2020-07-04,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,35,156,148,147,173,112,63,52,0,2020-07-06,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,35,156,148,147,173,112,63,52,0,2020-07-07,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,35,156,148,147,173,112,63,52,0,2020-07-09,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,35,156,148,147,173,112,63,52,0,2020-07-10,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,35,156,148,147,173,112,63,52,0,2020-07-11,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,35,156,148,147,173,112,63,52,0,2020-07-13,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,35,156,148,147,175,112,63,52,0,2020-07-14,49,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Vestland,7,35,156,148,147,175,112,63,52,0,2020-07-15,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,35,156,148,147,175,112,63,52,0,2020-07-16,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,35,156,148,147,175,112,63,52,0,2020-07-17,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,35,156,148,147,175,112,63,52,0,2020-07-18,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,35,156,148,147,176,112,63,52,0,2020-07-20,54,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Vestland,7,35,157,148,147,176,112,63,52,0,2020-07-22,55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,35,157,148,147,176,113,63,52,0,2020-07-23,56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Vestland,7,35,158,149,147,176,113,63,52,0,2020-07-24,57,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,35,158,149,148,176,113,63,52,0,2020-07-25,58,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Vestland,7,35,158,149,148,176,113,63,52,0,2020-07-26,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,35,158,149,148,176,113,63,52,0,2020-07-28,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,7,35,158,149,148,177,113,63,52,0,2020-07-29,61,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Vestland,8,43,160,151,152,178,113,64,52,0,2020-08-02,62,1.0,8.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0
Vestland,9,48,161,151,154,178,113,65,52,0,2020-08-04,63,1.0,5.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
Vestland,9,48,161,151,154,178,113,65,52,0,2020-08-05,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,9,48,162,152,154,178,113,65,52,0,2020-08-06,65,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Vestland,9,48,168,155,156,179,114,65,52,0,2020-08-12,66,0.0,0.0,6.0,3.0,2.0,1.0,1.0,0.0,0.0
Vestland,9,48,168,155,157,179,114,65,52,0,2020-08-13,67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Vestland,9,48,172,156,157,180,114,65,52,0,2020-08-14,68,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Vestland,9,48,174,156,158,180,114,65,52,0,2020-08-15,69,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
Vestland,9,50,176,157,158,181,114,65,52,0,2020-08-16,70,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
Vestland,9,50,176,157,158,181,114,65,52,0,2020-08-17,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,9,51,178,157,158,182,114,65,52,0,2020-08-18,72,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
Vestland,9,51,178,158,158,182,115,65,52,0,2020-08-19,73,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Vestland,9,51,180,160,158,182,115,65,52,0,2020-08-20,74,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
Vestland,10,51,181,160,159,182,116,65,52,0,2020-08-21,75,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Vestland,11,54,197,163,160,186,116,66,52,0,2020-08-23,76,1.0,3.0,16.0,3.0,1.0,4.0,0.0,1.0,0.0
Vestland,11,54,203,165,160,186,116,66,52,0,2020-08-24,77,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
Vestland,11,56,212,166,160,188,116,66,52,0,2020-08-25,78,0.0,2.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0
Vestland,13,56,223,165,161,189,116,67,52,0,2020-08-26,79,2.0,0.0,11.0,-1.0,1.0,1.0,0.0,1.0,0.0
Vestland,13,56,224,165,161,189,117,67,52,0,2020-08-27,80,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Vestland,13,56,232,165,161,189,117,67,52,0,2020-08-28,81,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,13,56,237,165,161,190,117,67,52,0,2020-08-30,82,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
Vestland,13,57,240,165,161,190,117,67,52,0,2020-08-31,83,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestland,13,57,262,169,163,192,117,67,52,0,2020-09-01,84,0.0,0.0,22.0,4.0,2.0,2.0,0.0,0.0,0.0
Vestland,13,60,288,175,167,195,117,67,52,0,2020-09-03,85,0.0,3.0,26.0,6.0,4.0,3.0,0.0,0.0,0.0
Vestland,13,60,298,176,167,196,117,67,52,0,2020-09-04,86,0.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0
Vestland,13,63,311,177,171,200,119,67,54,0,2020-09-05,87,0.0,3.0,13.0,1.0,4.0,4.0,2.0,0.0,2.0
Vestland,14,64,318,177,175,203,119,67,54,0,2020-09-06,88,1.0,1.0,7.0,0.0,4.0,3.0,0.0,0.0,0.0
Vestland,13,63,311,177,171,200,119,67,54,0,2020-09-06,89,-1.0,-1.0,-7.0,0.0,-4.0,-3.0,0.0,0.0,0.0
Vestland,14,65,323,181,176,204,119,68,54,0,2020-09-07,90,1.0,2.0,12.0,4.0,5.0,4.0,0.0,1.0,0.0
Vestland,14,75,372,189,183,210,120,69,55,0,2020-09-08,91,0.0,10.0,49.0,8.0,7.0,6.0,1.0,1.0,1.0
Vestland,14,78,377,192,185,214,120,70,55,0,2020-09-09,92,0.0,3.0,5.0,3.0,2.0,4.0,0.0,1.0,0.0
Vestland,14,86,390,198,188,217,125,71,56,0,2020-09-10,93,0.0,8.0,13.0,6.0,3.0,3.0,5.0,1.0,1.0
Vestland,14,91,399,201,192,218,125,73,56,0,2020-09-11,94,0.0,5.0,9.0,3.0,4.0,1.0,0.0,2.0,0.0
Vestland,15,97,418,205,199,224,129,75,58,0,2020-09-12,95,1.0,6.0,19.0,4.0,7.0,6.0,4.0,2.0,2.0
Vestland,15,103,421,207,199,227,129,78,63,0,2020-09-13,96,0.0,6.0,3.0,2.0,0.0,3.0,0.0,3.0,5.0
Vestland,16,109,428,211,205,231,130,78,63,0,2020-09-14,97,1.0,6.0,7.0,4.0,6.0,4.0,1.0,0.0,0.0
Vestland,17,112,442,224,213,240,132,80,64,0,2020-09-15,98,1.0,3.0,14.0,13.0,8.0,9.0,2.0,2.0,1.0
Vestland,18,116,458,230,220,243,132,80,64,0,2020-09-16,99,1.0,4.0,16.0,6.0,7.0,3.0,0.0,0.0,0.0
Vestland,18,120,464,234,224,243,133,80,64,0,2020-09-17,100,0.0,4.0,6.0,4.0,4.0,0.0,1.0,0.0,0.0
Vestland,19,124,472,240,227,245,135,80,65,0,2020-09-18,101,1.0,4.0,8.0,6.0,3.0,2.0,2.0,0.0,1.0
Vestland,19,131,481,244,229,245,135,81,65,0,2020-09-19,102,0.0,7.0,9.0,4.0,2.0,0.0,0.0,1.0,0.0
Vestland,19,137,486,246,232,245,136,82,65,0,2020-09-20,103,0.0,6.0,5.0,2.0,3.0,0.0,1.0,1.0,0.0
Vestland,19,140,489,251,234,245,139,81,66,0,2020-09-21,104,0.0,3.0,3.0,5.0,2.0,0.0,3.0,-1.0,1.0
Vestland,19,144,496,256,236,249,139,81,66,0,2020-09-22,105,0.0,4.0,7.0,5.0,2.0,4.0,0.0,0.0,0.0
Vestland,20,145,499,258,241,251,141,81,67,0,2020-09-23,106,1.0,1.0,3.0,2.0,5.0,2.0,2.0,0.0,1.0
Vestland,22,148,505,261,247,251,142,81,68,0,2020-09-24,107,2.0,3.0,6.0,3.0,6.0,0.0,1.0,0.0,1.0
Vestland,25,150,510,267,255,255,147,81,68,0,2020-09-25,108,3.0,2.0,5.0,6.0,8.0,4.0,5.0,0.0,0.0
Vestland,28,152,512,270,256,256,149,81,68,0,2020-09-26,109,3.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0
Vestland,28,153,514,270,256,257,151,82,68,0,2020-09-27,110,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0
Vestland,32,157,516,277,259,258,154,82,69,0,2020-09-28,111,4.0,4.0,2.0,7.0,3.0,1.0,3.0,0.0,1.0
Vestland,32,157,522,280,263,259,154,82,69,0,2020-09-29,112,0.0,0.0,6.0,3.0,4.0,1.0,0.0,0.0,0.0
Vestland,33,159,528,284,264,263,157,82,69,0,2020-09-30,113,1.0,2.0,6.0,4.0,1.0,4.0,3.0,0.0,0.0
Vestland,34,159,531,285,264,264,157,82,69,0,2020-10-01,114,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
Vestland,34,159,536,287,265,266,158,83,69,0,2020-10-02,115,0.0,0.0,5.0,2.0,1.0,2.0,1.0,1.0,0.0
Vestland,35,161,540,288,269,269,159,83,70,0,2020-10-03,116,1.0,2.0,4.0,1.0,4.0,3.0,1.0,0.0,1.0
Vestland,35,161,541,288,270,269,159,83,70,0,2020-10-04,117,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Vestland,35,161,545,290,275,271,159,84,70,0,2020-10-05,118,0.0,0.0,4.0,2.0,5.0,2.0,0.0,1.0,0.0
Vestland,36,162,550,296,280,272,159,84,70,0,2020-10-06,119,1.0,1.0,5.0,6.0,5.0,1.0,0.0,0.0,0.0
Vestland,36,164,556,300,280,274,160,84,70,0,2020-10-07,120,0.0,2.0,6.0,4.0,0.0,2.0,1.0,0.0,0.0
Vestland,36,165,571,305,283,277,160,86,70,0,2020-10-08,121,0.0,1.0,15.0,5.0,3.0,3.0,0.0,2.0,0.0
Vestland,36,165,577,309,289,277,161,86,70,0,2020-10-09,122,0.0,0.0,6.0,4.0,6.0,0.0,1.0,0.0,0.0
Vestland,36,170,596,311,289,278,161,87,70,0,2020-10-10,123,0.0,5.0,19.0,2.0,0.0,1.0,0.0,1.0,0.0
Vestland,36,170,596,312,290,278,161,88,70,0,2020-10-11,124,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
Vestland,37,175,648,325,315,287,165,89,71,0,2020-10-15,125,1.0,5.0,52.0,13.0,25.0,9.0,4.0,1.0,1.0
Vestland,39,178,674,335,329,296,171,90,73,0,2020-10-16,126,2.0,3.0,26.0,10.0,14.0,9.0,6.0,1.0,2.0
Vestland,39,181,682,338,330,296,171,91,73,0,2020-10-17,127,0.0,3.0,8.0,3.0,1.0,0.0,0.0,1.0,0.0
Vestland,39,181,685,339,331,296,171,91,73,0,2020-10-18,128,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
Vestland,39,184,696,343,338,300,171,91,75,0,2020-10-19,129,0.0,3.0,11.0,4.0,7.0,4.0,0.0,0.0,2.0
Vestland,39,184,707,344,341,300,171,91,75,0,2020-10-20,130,0.0,0.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0
Vestland,39,188,715,351,349,304,172,92,75,0,2020-10-21,131,0.0,4.0,8.0,7.0,8.0,4.0,1.0,1.0,0.0
Vestland,39,191,736,358,359,309,173,93,75,0,2020-10-22,132,0.0,3.0,21.0,7.0,10.0,5.0,1.0,1.0,0.0
Vestland,39,192,751,365,364,309,175,94,75,0,2020-10-23,133,0.0,1.0,15.0,7.0,5.0,0.0,2.0,1.0,0.0
Vestland,40,205,768,371,371,315,179,94,75,0,2020-10-24,134,1.0,13.0,17.0,6.0,7.0,6.0,4.0,0.0,0.0
Vestland,41,208,773,372,376,319,179,94,75,0,2020-10-25,135,1.0,3.0,5.0,1.0,5.0,4.0,0.0,0.0,0.0
Vestland,41,224,820,393,391,328,182,94,77,0,2020-10-27,136,0.0,16.0,47.0,21.0,15.0,9.0,3.0,0.0,2.0
Viken,28,109,285,298,405,474,272,181,157,0,2020-05-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Viken,28,109,286,301,406,475,272,182,157,0,2020-05-16,1,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0
Viken,32,111,286,306,407,477,272,182,157,0,2020-05-18,2,4.0,2.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0
Viken,33,112,287,307,408,477,272,182,157,0,2020-05-19,3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Viken,33,112,289,307,408,479,275,182,157,0,2020-05-20,4,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0
Viken,37,113,291,309,411,479,277,183,157,0,2020-05-22,5,4.0,1.0,2.0,2.0,3.0,0.0,2.0,1.0,0.0
Viken,37,115,294,313,413,479,279,183,158,0,2020-05-24,6,0.0,2.0,3.0,4.0,2.0,0.0,2.0,0.0,1.0
Viken,37,115,294,313,413,479,279,183,158,0,2020-05-25,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Viken,39,115,294,314,413,479,280,183,158,0,2020-05-26,8,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Viken,39,115,296,318,415,480,280,184,158,0,2020-05-27,9,0.0,0.0,2.0,4.0,2.0,1.0,0.0,1.0,0.0
Viken,39,115,296,320,416,482,280,184,158,0,2020-05-28,10,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0
Viken,39,115,296,320,416,482,281,185,158,0,2020-05-29,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Viken,39,116,296,321,417,484,281,186,158,0,2020-05-30,12,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0
Viken,39,116,296,322,417,485,281,186,158,0,2020-06-01,13,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Viken,39,116,297,322,417,485,281,186,158,0,2020-06-02,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Viken,39,116,299,323,417,487,281,186,158,0,2020-06-03,15,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0
Viken,39,116,299,325,417,486,281,186,158,0,2020-06-04,16,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0
Viken,40,116,299,329,417,487,281,186,158,0,2020-06-05,17,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
Viken,42,116,301,330,418,487,281,186,158,0,2020-06-07,18,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
Viken,42,116,301,331,418,487,282,186,158,0,2020-06-08,19,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Viken,42,116,301,331,418,487,283,186,158,0,2020-06-09,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Viken,42,118,301,331,419,489,283,186,158,0,2020-06-10,21,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
Viken,42,118,302,331,420,490,284,186,158,0,2020-06-11,22,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
Viken,43,118,302,332,421,490,284,186,158,0,2020-06-12,23,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Viken,44,118,306,332,421,491,284,186,158,0,2020-06-14,24,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
Viken,44,118,307,334,422,491,284,186,158,0,2020-06-15,25,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
Viken,44,118,307,334,423,491,284,186,158,0,2020-06-16,26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Viken,44,120,308,335,424,491,285,187,158,0,2020-06-17,27,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
Viken,46,121,312,335,424,492,285,188,158,0,2020-06-18,28,2.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0
Viken,46,121,314,340,427,493,285,189,158,0,2020-06-19,29,0.0,0.0,2.0,5.0,3.0,1.0,0.0,1.0,0.0
Viken,46,122,314,341,427,493,285,189,157,0,2020-06-20,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
Viken,47,122,315,341,427,493,285,189,157,0,2020-06-21,31,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Viken,47,122,315,341,427,493,285,189,157,0,2020-06-22,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
